timestamp,cpu_temperature,cpu_usage,cpu_load,memory_usage,battery_level,cpu_power
2024-07-23 19:57:10.151598,58.0,81.8,2.36,48.6,82,10.956111907958984
2024-07-23 19:57:13.201867,58.0,82.1,2.36,48.6,81,9.49837589263916
2024-07-23 19:57:16.268758,60.0,75.0,2.41,48.9,81,11.801756858825684
2024-07-23 19:57:19.311725,58.0,84.6,2.41,48.8,81,8.949402809143066
2024-07-23 19:57:22.452561,59.0,83.6,2.38,48.5,81,10.022850036621094
2024-07-23 19:57:25.602499,56.0,89.7,2.35,48.6,81,9.852262496948242
2024-07-23 19:57:28.686298,59.0,85.6,2.35,48.7,81,10.04874324798584
2024-07-23 19:57:31.770026,56.0,89.5,2.32,48.9,81,9.977164268493652
2024-07-23 19:57:34.857650,59.0,79.4,2.32,48.7,81,11.270505905151367
2024-07-23 19:57:37.904788,57.0,86.0,2.38,48.4,81,9.840929985046387
2024-07-23 19:57:41.022328,57.0,83.1,2.19,48.8,81,8.792198181152344
2024-07-23 19:57:44.088561,59.0,81.0,2.19,48.7,81,10.256792068481445
2024-07-23 19:57:47.188508,57.0,82.9,2.73,48.4,81,8.443389892578125
2024-07-23 19:57:50.305259,57.0,81.8,3.07,48.6,80,10.361992835998535
2024-07-23 19:57:53.538623,62.0,76.2,3.07,48.7,80,10.403164863586426
2024-07-23 19:57:56.657026,58.0,81.8,2.83,48.8,80,9.397079467773438
2024-07-23 19:57:59.755565,58.0,92.0,2.83,48.6,80,9.40531063079834
2024-07-23 19:58:02.902097,57.0,85.6,2.76,48.4,80,10.50474739074707
2024-07-23 19:58:05.989411,57.0,82.1,3.1,48.4,80,9.158329963684082
2024-07-23 19:58:09.058072,57.0,82.7,3.1,48.6,80,11.566461563110352
2024-07-23 19:58:12.023199,61.0,75.0,3.41,48.9,80,11.27991008758545
2024-07-23 19:58:15.090096,59.0,79.7,3.14,48.5,80,10.670605659484863
2024-07-23 19:58:18.265348,58.0,80.6,3.14,48.7,80,11.434159278869629
2024-07-23 19:58:21.340456,56.0,81.8,2.89,48.7,80,9.444705963134766
2024-07-23 19:58:24.474097,59.0,82.9,2.89,48.8,80,9.223955154418945
2024-07-23 19:58:27.550934,59.0,86.3,3.22,48.6,80,11.863003730773926
2024-07-23 19:58:30.724646,60.0,75.3,2.96,49.0,79,11.009703636169434
2024-07-23 19:58:33.869451,58.0,85.4,2.96,48.7,79,10.475308418273926
2024-07-23 19:58:37.042476,58.0,86.5,2.8,48.6,79,10.541971206665039
2024-07-23 19:58:40.151078,58.0,73.0,2.8,48.8,79,10.372008323669434
2024-07-23 19:58:43.151812,60.0,83.5,2.58,48.4,79,10.302253723144531
2024-07-23 19:58:46.059231,59.0,80.9,2.37,48.6,79,10.294556617736816
2024-07-23 19:58:49.192852,59.0,78.1,2.37,48.5,79,10.356489181518555
2024-07-23 19:58:52.159830,57.0,80.4,2.58,48.8,79,10.218290328979492
2024-07-23 19:58:55.269459,58.0,84.7,2.78,48.7,79,10.21413516998291
2024-07-23 19:58:58.351348,58.0,86.0,2.78,48.7,79,9.812355041503906
2024-07-23 19:59:01.360314,56.0,84.3,2.87,48.4,79,9.843067169189453
2024-07-23 19:59:04.502060,58.0,84.6,2.87,48.4,79,9.583162307739258
2024-07-23 19:59:07.553212,58.0,84.8,2.64,48.7,79,10.421910285949707
2024-07-23 19:59:10.770716,57.0,81.1,2.59,48.6,79,10.587211608886719
2024-07-23 19:59:13.761431,58.0,80.0,2.59,48.6,78,9.283215522766113
2024-07-23 19:59:16.811664,57.0,79.1,2.47,48.6,78,10.291197776794434
2024-07-23 19:59:19.887082,58.0,88.7,2.47,48.4,78,12.030689239501953
2024-07-23 19:59:23.013632,59.0,82.0,2.91,48.5,78,10.781771659851074
2024-07-23 19:59:26.229983,59.0,79.1,2.68,48.6,78,10.269153594970703
2024-07-23 19:59:29.312645,58.0,78.9,2.68,48.4,78,10.04588794708252
2024-07-23 19:59:32.387609,57.0,81.9,2.54,48.8,78,10.740739822387695
2024-07-23 19:59:35.479863,61.0,82.9,2.34,48.6,78,10.75084114074707
2024-07-23 19:59:38.613352,59.0,84.1,2.34,48.4,78,11.322638511657715
2024-07-23 19:59:41.606680,58.0,87.1,2.55,48.7,78,12.01364803314209
2024-07-23 19:59:44.648737,58.0,85.1,2.55,48.8,78,11.019930839538574
2024-07-23 19:59:47.764861,59.0,85.4,2.51,48.5,78,10.449750900268555
2024-07-23 19:59:50.846858,58.0,85.7,2.39,48.6,78,9.634554862976074
2024-07-23 19:59:53.964483,60.0,85.1,2.39,48.6,78,10.441685676574707
2024-07-23 19:59:57.109657,58.0,85.9,2.2,48.6,78,9.962430000305176
2024-07-23 20:00:00.148520,57.0,78.0,2.2,48.7,78,10.025857925415039
2024-07-23 20:00:03.199070,61.0,82.5,2.02,48.7,78,10.21119499206543
2024-07-23 20:00:06.483423,61.0,77.9,1.86,49.1,78,11.299637794494629
2024-07-23 20:00:09.584096,58.0,89.2,1.86,49.8,77,9.74462890625
2024-07-23 20:00:12.900112,76.0,78.9,2.03,49.5,77,29.405628204345703
2024-07-23 20:00:15.766216,80.0,80.8,1.95,49.1,77,30.267518997192383
2024-07-23 20:00:18.649775,82.0,77.1,1.95,49.4,77,31.239259719848633
2024-07-23 20:00:21.515501,91.0,80.5,2.03,49.4,77,33.27992630004883
2024-07-23 20:00:24.383521,98.0,82.8,2.03,49.4,77,35.092262268066406
2024-07-23 20:00:27.267144,85.0,79.2,1.87,49.2,77,31.847015380859375
2024-07-23 20:00:30.184041,80.0,85.4,1.88,49.4,77,24.793399810791016
2024-07-23 20:00:33.450543,77.0,86.0,1.88,49.2,77,20.015913009643555
2024-07-23 20:00:36.584610,81.0,82.0,2.29,49.1,77,19.68560218811035
2024-07-23 20:00:39.651493,79.0,86.5,2.29,49.3,77,20.707904815673828
2024-07-23 20:00:42.818302,79.0,83.0,2.43,49.1,77,19.993507385253906
2024-07-23 20:00:45.885281,74.0,76.6,2.31,48.9,77,21.052587509155273
2024-07-23 20:00:48.952201,74.0,82.8,2.31,49.2,77,20.153505325317383
2024-07-23 20:00:52.036717,77.0,81.7,2.37,48.9,77,19.702308654785156
2024-07-23 20:00:55.152679,80.0,81.8,2.37,49.0,77,21.182764053344727
2024-07-23 20:00:58.236279,81.0,81.7,2.18,48.8,77,22.393234252929688
2024-07-23 20:01:01.336595,83.0,90.3,2.0,49.0,78,21.710735321044922
2024-07-23 20:01:04.403418,76.0,82.2,2.0,48.9,78,20.518659591674805
2024-07-23 20:01:07.437490,79.0,77.8,2.16,49.0,78,20.919239044189453
2024-07-23 20:01:10.486938,81.0,79.3,2.15,49.1,78,22.34556007385254
2024-07-23 20:01:13.604033,77.0,90.1,2.15,49.3,78,21.558855056762695
2024-07-23 20:01:16.654396,78.0,81.1,2.22,49.1,78,19.240039825439453
2024-07-23 20:01:19.687989,74.0,76.9,2.22,49.1,78,20.403451919555664
2024-07-23 20:01:22.738235,82.0,86.3,2.12,49.3,78,21.5733699798584
2024-07-23 20:01:25.944198,81.0,78.1,2.11,48.9,78,21.98354721069336
2024-07-23 20:01:28.988713,74.0,79.2,2.11,49.0,78,20.279905319213867
2024-07-23 20:01:31.988932,74.0,91.1,2.34,48.7,78,20.671310424804688
2024-07-23 20:01:35.005823,77.0,83.5,2.34,48.7,78,22.43660545349121
2024-07-23 20:01:38.139429,78.0,81.4,2.39,48.6,78,21.095260620117188
2024-07-23 20:01:41.306369,80.0,81.7,2.28,48.8,78,22.338682174682617
2024-07-23 20:01:44.354955,77.0,79.0,2.28,48.7,78,20.219038009643555
2024-07-23 20:01:47.448797,80.0,78.5,2.1,48.6,78,21.198972702026367
2024-07-23 20:01:50.573772,84.0,77.8,1.93,48.7,78,22.339885711669922
2024-07-23 20:01:53.624643,82.0,75.9,1.93,48.8,78,21.78799819946289
2024-07-23 20:01:56.675282,72.0,77.2,1.78,48.8,78,21.1375675201416
2024-07-23 20:01:59.757743,80.0,83.1,1.78,49.0,78,21.76095962524414
2024-07-23 20:02:02.892376,79.0,79.7,1.64,48.9,78,22.90057945251465
2024-07-23 20:02:05.991705,78.0,78.7,1.9,48.8,78,22.24661636352539
2024-07-23 20:02:09.057191,75.0,77.2,1.9,48.8,78,21.708030700683594
2024-07-23 20:02:12.109792,76.0,83.6,2.23,48.6,79,20.28110694885254
2024-07-23 20:02:15.209061,82.0,78.3,2.23,48.7,79,20.95252227783203
2024-07-23 20:02:18.342923,85.0,81.4,2.37,49.0,79,20.74838638305664
2024-07-23 20:02:21.609535,77.0,80.3,2.18,48.7,79,20.724573135375977
2024-07-23 20:02:24.659750,77.0,80.5,2.18,48.7,79,19.02165412902832
2024-07-23 20:02:27.743359,79.0,82.7,2.01,48.7,79,20.453765869140625
2024-07-23 20:02:30.793167,85.0,75.2,1.85,49.0,79,23.224639892578125
2024-07-23 20:02:33.893833,76.0,81.0,1.85,49.1,79,23.180923461914062
2024-07-23 20:02:36.994087,75.0,80.1,2.1,48.7,79,23.322696685791016
2024-07-23 20:02:40.095305,77.0,79.3,2.1,48.8,79,19.187288284301758
2024-07-23 20:02:43.294234,80.0,85.7,2.17,48.8,79,21.77861785888672
2024-07-23 20:02:46.444890,83.0,89.4,2.08,48.8,79,22.244922637939453
2024-07-23 20:02:49.428253,79.0,83.1,2.08,48.6,79,20.26628875732422
2024-07-23 20:02:52.528723,76.0,82.0,2.39,48.8,79,19.72517967224121
2024-07-23 20:02:55.677339,81.0,82.8,2.52,49.0,79,21.559064865112305
2024-07-23 20:02:58.796771,79.0,82.5,2.52,48.7,79,20.488407135009766
2024-07-23 20:03:01.962787,85.0,82.5,2.4,48.8,79,21.409526824951172
2024-07-23 20:03:04.979674,81.0,81.4,2.4,49.0,79,20.184011459350586
2024-07-23 20:03:08.029920,77.0,88.7,2.37,48.7,79,19.993244171142578
2024-07-23 20:03:11.080162,80.0,90.9,2.18,48.9,80,22.69658660888672
2024-07-23 20:03:14.153387,83.0,85.1,2.18,49.0,80,21.485092163085938
2024-07-23 20:03:17.263978,76.0,85.1,2.08,48.8,80,19.923532485961914
2024-07-23 20:03:20.297607,79.0,87.4,2.08,48.7,80,21.1216983795166
2024-07-23 20:03:23.415443,80.0,82.9,2.24,49.0,80,20.69792938232422
2024-07-23 20:03:26.549200,82.0,81.1,2.62,49.1,80,22.95562744140625
2024-07-23 20:03:29.603800,83.0,86.9,2.62,49.1,80,20.592655181884766
2024-07-23 20:03:32.631889,81.0,81.9,2.41,48.7,80,20.134008407592773
2024-07-23 20:03:35.682115,81.0,85.1,2.22,48.7,80,21.651580810546875
2024-07-23 20:03:38.782188,81.0,80.0,2.22,48.8,80,19.647199630737305
2024-07-23 20:03:41.900328,80.0,90.4,2.52,48.6,80,21.71988296508789
2024-07-23 20:03:44.966161,74.0,82.2,2.52,48.8,80,18.935653686523438
2024-07-23 20:03:48.050919,75.0,78.1,2.32,48.8,80,20.639055252075195
2024-07-23 20:03:51.125584,78.0,88.5,2.13,48.7,80,21.53734588623047
2024-07-23 20:03:54.267911,80.0,77.7,2.13,48.9,80,21.069364547729492
2024-07-23 20:03:57.351569,79.0,78.4,1.96,48.7,80,18.413843154907227
2024-07-23 20:04:00.524256,81.0,80.8,2.12,48.5,80,22.117128372192383
2024-07-23 20:04:03.635117,85.0,83.2,2.12,48.9,80,19.88322639465332
2024-07-23 20:04:06.784372,82.0,81.0,2.27,48.9,80,21.4438533782959
2024-07-23 20:04:09.901476,78.0,84.9,2.27,48.7,80,20.44158935546875
2024-07-23 20:04:12.901732,75.0,86.3,2.49,49.0,80,21.221397399902344
2024-07-23 20:04:16.017966,78.0,83.8,2.29,48.7,80,21.202688217163086
2024-07-23 20:04:19.093794,83.0,78.4,2.29,48.8,80,22.8919734954834
2024-07-23 20:04:22.168721,74.0,86.7,2.75,48.9,80,20.93643569946289
2024-07-23 20:04:25.220292,74.0,88.1,2.75,48.8,80,20.283042907714844
2024-07-23 20:04:28.253895,79.0,85.3,2.61,48.9,80,21.307363510131836
2024-07-23 20:04:31.370504,85.0,77.6,2.8,48.6,81,21.63119888305664
2024-07-23 20:04:34.460016,80.0,87.1,2.8,49.3,81,19.396697998046875
2024-07-23 20:04:37.637047,78.0,80.1,2.58,48.9,81,18.686243057250977
2024-07-23 20:04:40.671600,81.0,80.7,2.37,48.6,81,21.017444610595703
2024-07-23 20:04:43.737530,77.0,86.6,2.37,49.0,81,21.821678161621094
2024-07-23 20:04:46.770949,81.0,87.1,2.5,48.6,81,20.063945770263672
2024-07-23 20:04:49.922023,82.0,80.3,2.5,48.8,81,22.255859375
2024-07-23 20:04:52.955741,75.0,81.8,2.3,48.6,81,19.490663528442383
2024-07-23 20:04:56.038451,81.0,82.6,2.12,48.8,81,20.820446014404297
2024-07-23 20:04:59.155857,83.0,81.1,2.12,48.9,81,21.63036346435547
2024-07-23 20:05:02.239014,75.0,83.7,2.35,49.2,81,19.72753143310547
2024-07-23 20:05:05.289233,79.0,85.4,2.35,48.8,81,19.404096603393555
2024-07-23 20:05:08.323613,74.0,86.5,2.32,49.1,81,19.808347702026367
2024-07-23 20:05:11.473020,81.0,87.3,2.53,48.7,81,22.77703094482422
2024-07-23 20:05:14.573295,83.0,84.3,2.53,49.0,81,20.636005401611328
2024-07-23 20:05:17.573461,78.0,78.2,2.49,48.8,81,18.853782653808594
2024-07-23 20:05:20.640579,80.0,84.1,2.37,48.6,81,21.529584884643555
2024-07-23 20:05:23.707301,84.0,78.2,2.37,48.9,81,22.985427856445312
2024-07-23 20:05:26.855836,74.0,77.6,2.18,48.8,81,21.388057708740234
2024-07-23 20:05:29.848043,80.0,80.3,2.18,49.0,81,20.037626266479492
2024-07-23 20:05:32.958787,76.0,77.2,2.17,49.4,81,18.173519134521484
2024-07-23 20:05:36.057702,83.0,83.7,1.99,48.7,81,21.909198760986328
2024-07-23 20:05:39.208569,75.0,88.1,1.99,48.8,81,22.252349853515625
2024-07-23 20:05:42.242145,78.0,85.4,1.84,48.7,81,20.67965316772461
2024-07-23 20:05:45.242736,72.0,83.1,1.84,49.0,81,20.270626068115234
2024-07-23 20:05:48.260324,83.0,84.7,1.69,48.6,81,20.541990280151367
2024-07-23 20:05:51.393960,83.0,81.7,1.87,48.9,82,21.737869262695312
2024-07-23 20:05:54.509763,77.0,84.9,1.87,48.6,82,18.64441680908203
2024-07-23 20:05:57.535431,78.0,78.1,2.04,48.6,82,19.112197875976562
2024-07-23 20:06:00.576981,80.0,83.9,1.88,48.6,82,22.003355026245117
2024-07-23 20:06:03.660531,84.0,86.7,1.88,48.8,82,22.760557174682617
2024-07-23 20:06:06.760746,79.0,86.3,1.73,48.7,82,21.822925567626953
2024-07-23 20:06:09.812080,78.0,76.4,1.73,49.0,82,20.389467239379883
2024-07-23 20:06:12.861233,82.0,80.7,1.75,48.8,82,20.918842315673828
2024-07-23 20:06:15.961531,80.0,81.5,1.61,48.6,82,22.0682373046875
2024-07-23 20:06:19.077694,78.0,83.0,1.61,48.5,82,20.58468246459961
2024-07-23 20:06:22.079255,83.0,86.5,1.72,48.6,82,20.5019588470459
2024-07-23 20:06:25.177507,76.0,82.2,1.72,48.8,82,19.651456832885742
2024-07-23 20:06:28.254143,82.0,81.6,1.82,48.5,82,23.636436462402344
2024-07-23 20:06:31.430426,82.0,83.9,1.68,49.0,82,20.7258358001709
2024-07-23 20:06:34.563054,81.0,83.3,1.68,49.2,82,18.48517608642578
2024-07-23 20:06:37.679900,77.0,82.7,1.7,49.1,82,22.239765167236328
2024-07-23 20:06:40.796392,81.0,80.2,1.89,48.9,82,20.63432502746582
2024-07-23 20:06:43.914702,78.0,85.5,1.89,48.6,82,19.887834548950195
2024-07-23 20:06:47.064697,80.0,81.9,1.98,48.7,82,21.610647201538086
2024-07-23 20:06:50.081973,82.0,83.1,1.98,48.5,82,19.84478759765625
2024-07-23 20:06:53.164471,81.0,84.6,1.82,48.9,83,18.869029998779297
2024-07-23 20:06:56.415724,78.0,83.8,1.67,48.6,83,21.479074478149414
2024-07-23 20:06:59.532497,75.0,84.9,1.67,48.8,83,20.921180725097656
2024-07-23 20:07:02.582893,77.0,81.6,1.62,49.0,83,18.574260711669922
2024-07-23 20:07:05.632782,82.0,83.1,1.49,48.9,83,21.887279510498047
2024-07-23 20:07:08.783385,79.0,79.4,1.49,48.7,83,20.38796615600586
2024-07-23 20:07:11.915931,84.0,85.6,1.37,48.8,83,20.22686195373535
2024-07-23 20:07:14.983262,84.0,85.0,1.37,48.6,83,21.091934204101562
2024-07-23 20:07:18.049749,77.0,80.2,1.26,48.6,83,19.635395050048828
2024-07-23 20:07:21.133309,79.0,81.0,1.48,48.6,83,21.08685302734375
2024-07-23 20:07:24.233458,79.0,84.7,1.48,48.5,83,21.422107696533203
2024-07-23 20:07:27.316482,80.0,80.5,1.68,48.7,83,20.39754295349121
2024-07-23 20:07:30.384009,74.0,79.2,1.68,48.6,83,18.538169860839844
2024-07-23 20:07:33.451957,81.0,81.7,1.63,48.6,83,21.10951042175293
2024-07-23 20:07:36.585354,84.0,80.6,1.5,48.7,83,22.28023338317871
2024-07-23 20:07:39.716779,81.0,81.0,1.5,48.6,83,21.220535278320312
2024-07-23 20:07:42.817414,80.0,78.7,1.54,48.5,83,18.096363067626953
2024-07-23 20:07:45.885321,82.0,78.7,1.41,48.5,83,22.82879066467285
2024-07-23 20:07:48.919450,82.0,84.4,1.41,48.8,83,22.570165634155273
2024-07-23 20:07:52.069074,85.0,80.7,1.3,48.5,83,22.442487716674805
2024-07-23 20:07:55.141842,81.0,87.0,1.3,48.7,83,20.141752243041992
2024-07-23 20:07:58.253004,78.0,83.4,1.2,48.7,83,19.934675216674805
2024-07-23 20:08:01.329049,83.0,78.3,1.18,48.6,83,21.08637046813965
2024-07-23 20:08:04.536543,81.0,86.6,1.18,48.5,83,19.659767150878906
2024-07-23 20:08:07.638180,82.0,92.8,1.41,48.8,84,19.60649299621582
2024-07-23 20:08:10.703935,78.0,93.4,1.61,50.6,84,20.759061813354492
2024-07-23 20:08:13.904212,79.0,85.6,1.61,51.2,84,21.131174087524414
2024-07-23 20:08:17.094961,81.0,91.3,1.57,49.7,84,19.91071891784668
2024-07-23 20:08:20.289103,81.0,94.0,1.57,49.4,84,24.50201988220215
2024-07-23 20:08:23.521658,76.0,92.1,1.44,49.5,84,19.78529930114746
2024-07-23 20:08:26.606219,73.0,88.5,1.56,51.4,84,20.708843231201172
2024-07-23 20:08:29.789897,82.0,91.1,1.56,51.8,84,22.14423179626465
2024-07-23 20:08:33.091409,79.0,88.2,1.68,50.3,84,23.10262680053711
2024-07-23 20:08:36.356020,82.0,89.9,1.79,50.0,84,21.70718765258789
2024-07-23 20:08:39.623873,82.0,83.4,1.79,50.1,84,20.569137573242188
2024-07-23 20:08:42.840428,81.0,85.5,1.88,50.3,84,19.612102508544922
2024-07-23 20:08:46.091043,82.0,82.5,1.97,50.6,84,19.92552947998047
2024-07-23 20:08:49.373695,80.0,85.5,1.97,50.3,84,22.59773063659668
2024-07-23 20:08:52.773921,83.0,83.5,1.81,50.1,84,21.289508819580078
2024-07-23 20:08:55.990796,84.0,86.3,1.83,50.2,84,20.915380477905273
2024-07-23 20:08:59.225505,81.0,91.3,1.83,50.7,84,21.309839248657227
2024-07-23 20:09:02.383812,80.0,87.5,1.84,50.3,84,20.052785873413086
2024-07-23 20:09:05.631424,82.0,87.3,1.7,50.1,84,21.796144485473633
2024-07-23 20:09:08.809635,87.0,86.0,1.7,50.3,84,19.817588806152344
2024-07-23 20:09:11.992193,85.0,89.3,1.8,50.2,84,21.54476547241211
2024-07-23 20:09:15.398631,82.0,89.5,1.8,50.5,84,20.906709671020508
2024-07-23 20:09:18.535263,79.0,88.4,1.66,50.3,84,20.333965301513672
2024-07-23 20:09:21.792986,83.0,85.9,2.0,50.6,84,21.974254608154297
2024-07-23 20:09:25.026514,82.0,91.7,2.0,50.6,84,19.857772827148438
2024-07-23 20:09:28.277827,84.0,84.1,1.84,50.8,84,20.946788787841797
2024-07-23 20:09:31.478017,81.0,86.4,1.78,50.7,85,19.313030242919922
2024-07-23 20:09:34.710643,78.0,87.5,1.78,50.5,85,19.67462730407715
2024-07-23 20:09:37.976377,79.0,88.2,1.87,50.7,85,20.42324447631836
2024-07-23 20:09:41.211187,85.0,85.4,1.88,50.7,85,23.48075294494629
2024-07-23 20:09:44.477956,87.0,82.2,1.88,50.6,85,22.190685272216797
2024-07-23 20:09:47.728226,83.0,87.1,1.97,50.6,85,21.679471969604492
2024-07-23 20:09:50.962181,81.0,85.9,1.89,50.7,85,20.884010314941406
2024-07-23 20:09:54.178702,80.0,87.4,1.89,51.0,85,18.222848892211914
2024-07-23 20:09:57.354680,82.0,84.0,2.06,50.8,85,22.647356033325195
2024-07-23 20:10:00.612574,83.0,88.5,2.06,51.0,85,19.841062545776367
2024-07-23 20:10:03.879594,81.0,91.9,2.06,50.6,85,20.827714920043945
2024-07-23 20:10:07.080905,79.0,85.0,1.89,50.6,85,20.393688201904297
2024-07-23 20:10:10.096837,82.0,89.7,1.89,50.7,85,19.752925872802734
2024-07-23 20:10:13.380406,84.0,91.4,1.74,50.8,85,20.33925437927246
2024-07-23 20:10:16.681797,87.0,87.8,1.92,51.2,85,23.126550674438477
2024-07-23 20:10:19.964495,81.0,92.8,1.92,51.4,85,20.757766723632812
2024-07-23 20:10:23.380288,83.0,81.9,1.77,51.8,85,19.545982360839844
2024-07-23 20:10:26.745192,80.0,92.0,1.63,51.9,85,19.976224899291992
2024-07-23 20:10:30.143654,81.0,85.0,1.63,49.4,85,18.34857940673828
2024-07-23 20:10:33.704016,81.0,85.7,1.74,49.2,85,22.046361923217773
2024-07-23 20:10:36.788958,89.0,85.3,1.76,49.3,85,21.22843360900879
2024-07-23 20:10:39.854279,78.0,82.0,1.76,49.2,85,22.212512969970703
2024-07-23 20:10:42.916032,81.0,81.1,1.78,49.2,85,20.229562759399414
2024-07-23 20:10:45.966281,82.0,82.7,1.72,49.0,85,20.339887619018555
2024-07-23 20:10:49.016158,85.0,86.6,1.72,48.8,85,21.194257736206055
2024-07-23 20:10:52.148808,88.0,84.0,1.74,48.9,86,21.49431610107422
2024-07-23 20:10:55.348355,83.0,85.7,1.74,48.7,86,19.60279655456543
2024-07-23 20:10:58.390957,79.0,78.4,1.6,49.1,86,18.3844051361084
2024-07-23 20:11:01.501629,80.0,83.2,1.79,49.3,86,24.549976348876953
2024-07-23 20:11:04.617723,89.0,78.4,1.79,49.2,86,22.549068450927734
2024-07-23 20:11:07.701314,87.0,79.1,1.65,49.1,86,19.570714950561523
2024-07-23 20:11:10.785761,78.0,86.7,1.52,49.4,86,21.155948638916016
2024-07-23 20:11:13.840652,85.0,81.3,1.52,49.0,86,22.42652702331543
2024-07-23 20:11:17.001894,89.0,80.5,1.39,49.0,86,21.654367446899414
2024-07-23 20:11:20.218946,83.0,83.2,1.39,48.9,86,20.525012969970703
2024-07-23 20:11:23.403581,83.0,89.2,1.44,49.1,86,19.907690048217773
2024-07-23 20:11:26.469472,85.0,83.3,1.57,49.5,86,19.75681495666504
2024-07-23 20:11:29.586389,81.0,81.0,1.57,49.8,86,21.328472137451172
2024-07-23 20:11:32.719978,83.0,86.3,1.44,49.2,86,19.81584930419922
2024-07-23 20:11:35.886755,82.0,80.6,1.57,49.2,86,18.994552612304688
2024-07-23 20:11:39.020896,82.0,82.1,1.57,49.1,86,19.992511749267578
2024-07-23 20:11:42.071598,82.0,79.2,1.44,48.8,86,23.010757446289062
2024-07-23 20:11:45.271705,85.0,78.3,1.44,49.1,86,21.877912521362305
